symbol,longShortRatio,timestamp
BTCUSDT,1.1377,1652990700000
BTCUSDT,1.1441,1652990400000
BTCUSDT,1.1422,1652990100000
BTCUSDT,1.1427,1652989800000
BTCUSDT,1.1400,1652989500000
BTCUSDT,1.1377,1652989200000
BTCUSDT,1.1422,1652988900000
BTCUSDT,1.1409,1652988600000
BTCUSDT,1.1436,1652988300000
BTCUSDT,1.1418,1652988000000
BTCUSDT,1.1510,1652987700000
BTCUSDT,1.1538,1652987400000
BTCUSDT,1.1575,1652987100000
BTCUSDT,1.1538,1652986800000
BTCUSDT,1.1575,1652986500000
BTCUSDT,1.1570,1652986200000
BTCUSDT,1.1580,1652985900000
BTCUSDT,1.1654,1652985600000
BTCUSDT,1.1650,1652985300000
BTCUSDT,1.1758,1652985000000
BTCUSDT,1.1820,1652984700000
BTCUSDT,1.1882,1652984400000
BTCUSDT,1.1973,1652984100000
BTCUSDT,1.1911,1652983800000
BTCUSDT,1.1584,1652983500000
BTCUSDT,1.1561,1652983200000
BTCUSDT,1.1327,1652982900000
BTCUSDT,1.1538,1652982600000
BTCUSDT,1.1552,1652982300000
BTCUSDT,1.1468,1652982000000
BTCUSDT,1.1400,1652981700000
BTCUSDT,1.1317,1652981400000
BTCUSDT,1.1395,1652981100000
BTCUSDT,1.1441,1652980800000
BTCUSDT,1.1441,1652980500000
BTCUSDT,1.1692,1652980200000
BTCUSDT,1.1561,1652979900000
BTCUSDT,1.1459,1652979600000
BTCUSDT,1.1552,1652979300000
BTCUSDT,1.1505,1652979000000
BTCUSDT,1.1445,1652978700000
BTCUSDT,1.1556,1652978400000
BTCUSDT,1.1877,1652978100000
BTCUSDT,1.1896,1652977800000
BTCUSDT,1.2056,1652977500000
BTCUSDT,1.2168,1652977200000
BTCUSDT,1.2173,1652976900000
BTCUSDT,1.2691,1652976600000
BTCUSDT,1.2847,1652976300000
BTCUSDT,1.2941,1652976000000
BTCUSDT,1.3137,1652975700000
BTCUSDT,1.3546,1652975400000
BTCUSDT,1.3674,1652975100000
BTCUSDT,1.4073,1652974800000
BTCUSDT,1.4631,1652974500000
BTCUSDT,1.4137,1652974200000
BTCUSDT,1.4444,1652973900000
BTCUSDT,1.3759,1652973600000
BTCUSDT,1.3844,1652973300000
BTCUSDT,1.3602,1652973000000
BTCUSDT,1.3781,1652972700000
BTCUSDT,1.3849,1652972400000
BTCUSDT,1.3952,1652972100000
BTCUSDT,1.3912,1652971800000
BTCUSDT,1.4038,1652971500000
BTCUSDT,1.4184,1652971200000
BTCUSDT,1.4408,1652970900000
BTCUSDT,1.4355,1652970600000
BTCUSDT,1.4612,1652970300000
BTCUSDT,1.4649,1652970000000
BTCUSDT,1.4498,1652969700000
BTCUSDT,1.4691,1652969400000
BTCUSDT,1.4845,1652969100000
BTCUSDT,1.5233,1652968800000
BTCUSDT,1.5323,1652968500000
BTCUSDT,1.5145,1652968200000
BTCUSDT,1.5452,1652967900000
BTCUSDT,1.5767,1652967600000
BTCUSDT,1.5707,1652967300000
BTCUSDT,1.5773,1652967000000
BTCUSDT,1.5740,1652966700000
BTCUSDT,1.6008,1652966400000
BTCUSDT,1.6302,1652966100000
BTCUSDT,1.6035,1652965800000
BTCUSDT,1.6021,1652965500000
BTCUSDT,1.6069,1652965200000
BTCUSDT,1.6185,1652964900000
BTCUSDT,1.6178,1652964600000
BTCUSDT,1.6309,1652964300000
BTCUSDT,1.6337,1652964000000
BTCUSDT,1.6539,1652963700000
BTCUSDT,1.6903,1652963400000
BTCUSDT,1.6199,1652963100000
BTCUSDT,1.6357,1652962800000
BTCUSDT,1.6638,1652962500000
BTCUSDT,1.6575,1652962200000
BTCUSDT,1.6867,1652961900000
BTCUSDT,1.7255,1652961600000
BTCUSDT,1.7189,1652961300000
BTCUSDT,1.7352,1652961000000
BTCUSDT,1.7115,1652960700000
BTCUSDT,1.7130,1652960400000
BTCUSDT,1.7218,1652960100000
BTCUSDT,1.7390,1652959800000
BTCUSDT,1.7609,1652959500000
BTCUSDT,1.7632,1652959200000
BTCUSDT,1.7670,1652958900000
BTCUSDT,1.7647,1652958600000
BTCUSDT,1.7801,1652958300000
BTCUSDT,1.8035,1652958000000
BTCUSDT,1.8185,1652957700000
BTCUSDT,1.8361,1652957400000
BTCUSDT,1.8506,1652957100000
BTCUSDT,1.8482,1652956800000
BTCUSDT,1.8353,1652956500000
BTCUSDT,1.8637,1652956200000
BTCUSDT,1.8910,1652955900000
BTCUSDT,1.8986,1652955600000
BTCUSDT,1.8885,1652955300000
BTCUSDT,1.8868,1652955000000
BTCUSDT,1.8960,1652954700000
BTCUSDT,1.8744,1652954400000
BTCUSDT,1.8802,1652954100000
BTCUSDT,1.8620,1652953800000
BTCUSDT,1.8482,1652953500000
BTCUSDT,1.8441,1652953200000
BTCUSDT,1.8466,1652952900000
BTCUSDT,1.8417,1652952600000
BTCUSDT,1.8604,1652952300000
BTCUSDT,1.8531,1652952000000
BTCUSDT,1.8596,1652951700000
BTCUSDT,1.8686,1652951400000
BTCUSDT,1.8571,1652951100000
BTCUSDT,1.8531,1652950800000
BTCUSDT,1.8678,1652950500000
BTCUSDT,1.8910,1652950200000
BTCUSDT,1.8960,1652949900000
BTCUSDT,1.8977,1652949600000
BTCUSDT,1.8944,1652949300000
BTCUSDT,1.8977,1652949000000
BTCUSDT,1.8986,1652948700000
BTCUSDT,1.9036,1652948400000
BTCUSDT,1.9087,1652948100000
BTCUSDT,1.8977,1652947800000
BTCUSDT,1.9087,1652947500000
BTCUSDT,1.9146,1652947200000
BTCUSDT,1.9078,1652946900000
BTCUSDT,1.9104,1652946600000
BTCUSDT,1.9019,1652946300000
BTCUSDT,1.8952,1652946000000
BTCUSDT,1.8918,1652945700000
BTCUSDT,1.9002,1652945400000
BTCUSDT,1.8952,1652945100000
BTCUSDT,1.9002,1652944800000
BTCUSDT,1.9121,1652944500000
BTCUSDT,1.9206,1652944200000
BTCUSDT,1.9172,1652943900000
BTCUSDT,1.9163,1652943600000
BTCUSDT,1.8827,1652943300000
BTCUSDT,1.8703,1652943000000
BTCUSDT,1.8703,1652942700000
BTCUSDT,1.8835,1652942400000
BTCUSDT,1.8910,1652942100000
BTCUSDT,1.8868,1652941800000
BTCUSDT,1.8885,1652941500000
BTCUSDT,1.9002,1652941200000
BTCUSDT,1.8794,1652940900000
BTCUSDT,1.8835,1652940600000
BTCUSDT,1.8653,1652940300000
BTCUSDT,1.8580,1652940000000
BTCUSDT,1.8571,1652939700000
BTCUSDT,1.8604,1652939400000
BTCUSDT,1.8604,1652939100000
BTCUSDT,1.8653,1652938800000
BTCUSDT,1.8818,1652938500000
BTCUSDT,1.8927,1652938200000
BTCUSDT,1.8952,1652937900000
BTCUSDT,1.9011,1652937600000
BTCUSDT,1.8927,1652937300000
BTCUSDT,1.8835,1652937000000
BTCUSDT,1.8703,1652936700000
BTCUSDT,1.8711,1652936400000
BTCUSDT,1.8827,1652936100000
BTCUSDT,1.8860,1652935800000
BTCUSDT,1.8893,1652935500000
BTCUSDT,1.9002,1652935200000
BTCUSDT,1.9019,1652934900000
BTCUSDT,1.9172,1652934600000
BTCUSDT,1.9403,1652934300000
BTCUSDT,1.9464,1652934000000
BTCUSDT,1.9420,1652933700000
BTCUSDT,1.9464,1652933400000
BTCUSDT,1.9343,1652933100000
BTCUSDT,1.9343,1652932800000
BTCUSDT,1.9499,1652932500000
BTCUSDT,1.9674,1652932200000
BTCUSDT,1.9691,1652931900000
BTCUSDT,1.9674,1652931600000
BTCUSDT,1.9682,1652931300000
BTCUSDT,1.9691,1652931000000
BTCUSDT,1.9709,1652930700000
BTCUSDT,1.9551,1652930400000
BTCUSDT,1.9709,1652930100000
BTCUSDT,1.9771,1652929800000
BTCUSDT,1.9753,1652929500000
BTCUSDT,1.9860,1652929200000
BTCUSDT,1.9603,1652928900000
BTCUSDT,1.9577,1652928600000
BTCUSDT,1.9753,1652928300000
BTCUSDT,1.9718,1652928000000
BTCUSDT,1.9682,1652927700000
BTCUSDT,1.9568,1652927400000
BTCUSDT,1.9551,1652927100000
BTCUSDT,1.9308,1652926800000
BTCUSDT,1.9163,1652926500000
BTCUSDT,1.9326,1652926200000
BTCUSDT,1.9231,1652925900000
BTCUSDT,1.9053,1652925600000
BTCUSDT,1.9095,1652925300000
BTCUSDT,1.9197,1652925000000
BTCUSDT,1.9317,1652924700000
BTCUSDT,1.9533,1652924400000
BTCUSDT,1.9595,1652924100000
BTCUSDT,1.9638,1652923800000
BTCUSDT,1.9674,1652923500000
BTCUSDT,1.9700,1652923200000
BTCUSDT,1.9638,1652922900000
BTCUSDT,1.9568,1652922600000
BTCUSDT,1.9551,1652922300000
BTCUSDT,1.9481,1652922000000
BTCUSDT,1.9612,1652921700000
BTCUSDT,1.9621,1652921400000
BTCUSDT,1.9621,1652921100000
BTCUSDT,1.9744,1652920800000
BTCUSDT,1.9551,1652920500000
BTCUSDT,1.9420,1652920200000
BTCUSDT,1.9455,1652919900000
BTCUSDT,1.9586,1652919600000
BTCUSDT,1.9560,1652919300000
BTCUSDT,1.9499,1652919000000
BTCUSDT,1.9446,1652918700000
BTCUSDT,1.9308,1652918400000
BTCUSDT,1.9429,1652918100000
BTCUSDT,1.9507,1652917800000
BTCUSDT,1.9481,1652917500000
BTCUSDT,1.9429,1652917200000
BTCUSDT,1.9824,1652916900000
BTCUSDT,1.9735,1652916600000
BTCUSDT,1.9780,1652916300000
BTCUSDT,1.9869,1652916000000
BTCUSDT,1.9815,1652915700000
BTCUSDT,1.9913,1652915400000
BTCUSDT,1.9985,1652915100000
BTCUSDT,1.9771,1652914800000
BTCUSDT,1.9727,1652914500000
BTCUSDT,1.9647,1652914200000
BTCUSDT,1.9665,1652913900000
BTCUSDT,1.9647,1652913600000
BTCUSDT,1.9735,1652913300000
BTCUSDT,1.9718,1652913000000
BTCUSDT,1.9551,1652912700000
BTCUSDT,1.9455,1652912400000
BTCUSDT,1.9351,1652912100000
BTCUSDT,1.9334,1652911800000
BTCUSDT,1.9386,1652911500000
BTCUSDT,1.9394,1652911200000
BTCUSDT,1.9351,1652910900000
BTCUSDT,1.9377,1652910600000
BTCUSDT,1.9464,1652910300000
BTCUSDT,1.9472,1652910000000
BTCUSDT,1.9464,1652909700000
BTCUSDT,1.9727,1652909400000
BTCUSDT,1.9815,1652909100000
BTCUSDT,1.9709,1652908800000
BTCUSDT,1.9869,1652908500000
BTCUSDT,1.9656,1652908200000
BTCUSDT,1.9682,1652907900000
BTCUSDT,1.9886,1652907600000
BTCUSDT,1.9958,1652907300000
BTCUSDT,1.9851,1652907000000
BTCUSDT,1.9682,1652906700000
BTCUSDT,1.9516,1652906400000
BTCUSDT,1.9656,1652906100000
BTCUSDT,1.9586,1652905800000
BTCUSDT,1.9638,1652905500000
BTCUSDT,1.9682,1652905200000
BTCUSDT,1.9718,1652904900000
BTCUSDT,1.9656,1652904600000
BTCUSDT,1.9913,1652904300000
BTCUSDT,2.0193,1652904000000
BTCUSDT,2.0193,1652903700000
BTCUSDT,2.0184,1652903400000
BTCUSDT,2.0166,1652903100000
BTCUSDT,2.0193,1652902800000
BTCUSDT,1.9958,1652902500000
BTCUSDT,1.9940,1652902200000
BTCUSDT,1.9922,1652901900000
BTCUSDT,2.0084,1652901600000
BTCUSDT,2.0003,1652901300000
BTCUSDT,2.0039,1652901000000
BTCUSDT,2.0184,1652900700000
BTCUSDT,1.9078,1652900400000
BTCUSDT,1.9172,1652900100000
BTCUSDT,1.8969,1652899800000
BTCUSDT,1.8852,1652899500000
BTCUSDT,1.8893,1652899200000
BTCUSDT,1.8994,1652898900000
BTCUSDT,1.9248,1652898600000
BTCUSDT,1.9172,1652898300000
BTCUSDT,1.8960,1652898000000
BTCUSDT,1.8719,1652897700000
BTCUSDT,1.8678,1652897400000
BTCUSDT,1.8719,1652897100000
BTCUSDT,1.8760,1652896800000
BTCUSDT,1.8744,1652896500000
BTCUSDT,1.8960,1652896200000
BTCUSDT,1.9155,1652895900000
BTCUSDT,1.9223,1652895600000
BTCUSDT,1.9129,1652895300000
BTCUSDT,1.9044,1652895000000
BTCUSDT,1.9044,1652894700000
BTCUSDT,1.8818,1652894400000
BTCUSDT,1.8802,1652894100000
BTCUSDT,1.8711,1652893800000
BTCUSDT,1.9011,1652893500000
BTCUSDT,1.9028,1652893200000
BTCUSDT,1.9070,1652892900000
BTCUSDT,1.9028,1652892600000
BTCUSDT,1.8637,1652892300000
BTCUSDT,1.8580,1652892000000
BTCUSDT,1.8377,1652891700000
BTCUSDT,1.7427,1652891400000
BTCUSDT,1.7285,1652891100000
BTCUSDT,1.7420,1652890800000
BTCUSDT,1.6838,1652890500000
BTCUSDT,1.6860,1652890200000
BTCUSDT,1.7108,1652889900000
BTCUSDT,1.7248,1652889600000
BTCUSDT,1.7159,1652889300000
BTCUSDT,1.7159,1652889000000
BTCUSDT,1.7167,1652888700000
BTCUSDT,1.7293,1652888400000
BTCUSDT,1.6969,1652888100000
BTCUSDT,1.6903,1652887800000
BTCUSDT,1.6795,1652887500000
BTCUSDT,1.7278,1652887200000
BTCUSDT,1.7465,1652886900000
BTCUSDT,1.7503,1652886600000
BTCUSDT,1.7548,1652886300000
BTCUSDT,1.7701,1652886000000
BTCUSDT,1.7647,1652885700000
BTCUSDT,1.7709,1652885400000
BTCUSDT,1.7510,1652885100000
BTCUSDT,1.7541,1652884800000
BTCUSDT,1.7785,1652884500000
BTCUSDT,1.7770,1652884200000
BTCUSDT,1.7762,1652883900000
BTCUSDT,1.7640,1652883600000
BTCUSDT,1.7495,1652883300000
BTCUSDT,1.7495,1652883000000
BTCUSDT,1.7427,1652882700000
BTCUSDT,1.7278,1652882400000
BTCUSDT,1.7450,1652882100000
BTCUSDT,1.7420,1652881800000
BTCUSDT,1.7412,1652881500000
BTCUSDT,1.7632,1652881200000
BTCUSDT,1.7601,1652880900000
BTCUSDT,1.7594,1652880600000
BTCUSDT,1.7972,1652880300000
BTCUSDT,1.8121,1652880000000
BTCUSDT,1.8043,1652879700000
BTCUSDT,1.7816,1652879400000
BTCUSDT,1.8169,1652879100000
BTCUSDT,1.7980,1652878800000
BTCUSDT,1.7693,1652878500000
BTCUSDT,1.7793,1652878200000
BTCUSDT,1.8035,1652877900000
BTCUSDT,1.7941,1652877600000
BTCUSDT,1.7902,1652877300000
BTCUSDT,1.7933,1652877000000
BTCUSDT,1.7980,1652876700000
BTCUSDT,1.7832,1652876400000
BTCUSDT,1.7917,1652876100000
BTCUSDT,1.8050,1652875800000
BTCUSDT,1.7972,1652875500000
BTCUSDT,1.8035,1652875200000
BTCUSDT,1.7972,1652874900000
BTCUSDT,1.7855,1652874600000
BTCUSDT,1.7755,1652874300000
BTCUSDT,1.7601,1652874000000
BTCUSDT,1.7503,1652873700000
BTCUSDT,1.7450,1652873400000
BTCUSDT,1.7375,1652873100000
BTCUSDT,1.7315,1652872800000
BTCUSDT,1.7278,1652872500000
BTCUSDT,1.7241,1652872200000
BTCUSDT,1.7255,1652871900000
BTCUSDT,1.7337,1652871600000
BTCUSDT,1.7345,1652871300000
BTCUSDT,1.7226,1652871000000
BTCUSDT,1.7337,1652870700000
BTCUSDT,1.7435,1652870400000
BTCUSDT,1.7594,1652870100000
BTCUSDT,1.7778,1652869800000
BTCUSDT,1.7678,1652869500000
BTCUSDT,1.7732,1652869200000
BTCUSDT,1.7824,1652868900000
BTCUSDT,1.7910,1652868600000
BTCUSDT,1.8027,1652868300000
BTCUSDT,1.8019,1652868000000
BTCUSDT,1.8114,1652867700000
BTCUSDT,1.8177,1652867400000
BTCUSDT,1.7980,1652867100000
BTCUSDT,1.8035,1652866800000
BTCUSDT,1.8074,1652866500000
BTCUSDT,1.8090,1652866200000
BTCUSDT,1.8185,1652865900000
BTCUSDT,1.8169,1652865600000
BTCUSDT,1.8249,1652865300000
BTCUSDT,1.8201,1652865000000
BTCUSDT,1.8257,1652864700000
BTCUSDT,1.8329,1652864400000
BTCUSDT,1.8305,1652864100000
BTCUSDT,1.8257,1652863800000
BTCUSDT,1.8273,1652863500000
BTCUSDT,1.8249,1652863200000
BTCUSDT,1.8217,1652862900000
BTCUSDT,1.8217,1652862600000
BTCUSDT,1.8153,1652862300000
BTCUSDT,1.8169,1652862000000
BTCUSDT,1.8289,1652861700000
BTCUSDT,1.8409,1652861400000
BTCUSDT,1.8482,1652861100000
BTCUSDT,1.8329,1652860800000
BTCUSDT,1.8145,1652860500000
BTCUSDT,1.8137,1652860200000
BTCUSDT,1.8098,1652859900000
BTCUSDT,1.7972,1652859600000
BTCUSDT,1.7910,1652859300000
BTCUSDT,1.7925,1652859000000
BTCUSDT,1.7949,1652858700000
BTCUSDT,1.7816,1652858400000
BTCUSDT,1.7701,1652858100000
BTCUSDT,1.7685,1652857800000
BTCUSDT,1.7473,1652857500000
BTCUSDT,1.7480,1652857200000
BTCUSDT,1.7488,1652856900000
BTCUSDT,1.7345,1652856600000
BTCUSDT,1.7495,1652856300000
BTCUSDT,1.7457,1652856000000
BTCUSDT,1.7390,1652855700000
BTCUSDT,1.7609,1652855400000
BTCUSDT,1.7647,1652855100000
BTCUSDT,1.7894,1652854800000
BTCUSDT,1.7910,1652854500000
BTCUSDT,1.7996,1652854200000
BTCUSDT,1.7988,1652853900000
BTCUSDT,1.7863,1652853600000
BTCUSDT,1.7816,1652853300000
BTCUSDT,1.7847,1652853000000
BTCUSDT,1.7801,1652852700000
BTCUSDT,1.7871,1652852400000
BTCUSDT,1.7863,1652852100000
BTCUSDT,1.7832,1652851800000
BTCUSDT,1.7801,1652851500000
BTCUSDT,1.7747,1652851200000
BTCUSDT,1.7405,1652850900000
BTCUSDT,1.7405,1652850600000
BTCUSDT,1.7189,1652850300000
BTCUSDT,1.7218,1652850000000
BTCUSDT,1.7263,1652849700000
BTCUSDT,1.7174,1652849400000
BTCUSDT,1.7100,1652849100000
BTCUSDT,1.7012,1652848800000
BTCUSDT,1.6976,1652848500000
BTCUSDT,1.6889,1652848200000
BTCUSDT,1.6638,1652847900000
BTCUSDT,1.6337,1652847600000
BTCUSDT,1.6323,1652847300000
BTCUSDT,1.6171,1652847000000
BTCUSDT,1.5967,1652846700000
BTCUSDT,1.6082,1652846400000
BTCUSDT,1.6144,1652846100000
BTCUSDT,1.6076,1652845800000
BTCUSDT,1.5967,1652845500000
BTCUSDT,1.5880,1652845200000
BTCUSDT,1.5820,1652844900000
BTCUSDT,1.5648,1652844600000
BTCUSDT,1.5582,1652844300000
BTCUSDT,1.5536,1652844000000
BTCUSDT,1.5265,1652843700000
BTCUSDT,1.5400,1652843400000
BTCUSDT,1.5465,1652843100000
BTCUSDT,1.5536,1652842800000
BTCUSDT,1.5478,1652842500000
BTCUSDT,1.5465,1652842200000
BTCUSDT,1.5471,1652841900000
BTCUSDT,1.5342,1652841600000
BTCUSDT,1.5323,1652841300000
BTCUSDT,1.5387,1652841000000
BTCUSDT,1.5342,1652840700000
BTCUSDT,1.5119,1652840400000
BTCUSDT,1.5113,1652840100000
BTCUSDT,1.4913,1652839800000
BTCUSDT,1.4771,1652839500000
BTCUSDT,1.4606,1652839200000
BTCUSDT,1.4432,1652838900000
BTCUSDT,1.4390,1652838600000
BTCUSDT,1.4408,1652838300000
BTCUSDT,1.4450,1652838000000
BTCUSDT,1.4408,1652837700000
BTCUSDT,1.4414,1652837400000
BTCUSDT,1.4516,1652837100000
BTCUSDT,1.4510,1652836800000
BTCUSDT,1.4450,1652836500000
BTCUSDT,1.4450,1652836200000
BTCUSDT,1.4582,1652835900000
BTCUSDT,1.4661,1652835600000
BTCUSDT,1.4679,1652835300000
BTCUSDT,1.4643,1652835000000
BTCUSDT,1.4765,1652834700000
BTCUSDT,1.4820,1652834400000
BTCUSDT,1.4876,1652834100000
BTCUSDT,1.4876,1652833800000
BTCUSDT,1.4913,1652833500000
BTCUSDT,1.4969,1652833200000
BTCUSDT,1.5019,1652832900000
BTCUSDT,1.5132,1652832600000
BTCUSDT,1.4994,1652832300000
BTCUSDT,1.4919,1652832000000
BTCUSDT,1.4988,1652831700000
BTCUSDT,1.5025,1652831400000
BTCUSDT,1.4994,1652831100000
BTCUSDT,1.4969,1652830800000
BTCUSDT,1.5100,1652830500000
BTCUSDT,1.5265,1652830200000
BTCUSDT,1.5323,1652829900000
BTCUSDT,1.5374,1652829600000
BTCUSDT,1.5458,1652829300000
BTCUSDT,1.5504,1652829000000
BTCUSDT,1.5615,1652828700000
BTCUSDT,1.5400,1652828400000
BTCUSDT,1.5349,1652828100000
BTCUSDT,1.5310,1652827800000
BTCUSDT,1.5145,1652827500000
BTCUSDT,1.5107,1652827200000
BTCUSDT,1.4938,1652826900000
BTCUSDT,1.5000,1652826600000
BTCUSDT,1.4956,1652826300000
BTCUSDT,1.5050,1652826000000
BTCUSDT,1.5316,1652825700000
BTCUSDT,1.5407,1652825400000
BTCUSDT,1.5394,1652825100000
BTCUSDT,1.5595,1652824800000
BTCUSDT,1.5826,1652824500000
BTCUSDT,1.5562,1652824200000
BTCUSDT,1.5628,1652823900000
BTCUSDT,1.5634,1652823600000
BTCUSDT,1.5860,1652823300000
BTCUSDT,1.4907,1652823000000
BTCUSDT,1.4919,1652822700000
BTCUSDT,1.4789,1652822400000
BTCUSDT,1.4826,1652822100000
BTCUSDT,1.4832,1652821800000
BTCUSDT,1.4863,1652821500000
BTCUSDT,1.4882,1652821200000
BTCUSDT,1.4944,1652820900000
BTCUSDT,1.5038,1652820600000
BTCUSDT,1.5031,1652820300000
BTCUSDT,1.5031,1652820000000
BTCUSDT,1.5044,1652819700000
BTCUSDT,1.5025,1652819400000
BTCUSDT,1.5094,1652819100000
BTCUSDT,1.4988,1652818800000
BTCUSDT,1.4913,1652818500000
BTCUSDT,1.4894,1652818200000
BTCUSDT,1.4913,1652817900000
BTCUSDT,1.4894,1652817600000
BTCUSDT,1.4789,1652817300000
BTCUSDT,1.4685,1652817000000
BTCUSDT,1.4913,1652816700000
BTCUSDT,1.5145,1652816400000
BTCUSDT,1.5240,1652816100000
BTCUSDT,1.5246,1652815800000
BTCUSDT,1.5336,1652815500000
BTCUSDT,1.5349,1652815200000
BTCUSDT,1.5491,1652814900000
BTCUSDT,1.5767,1652814600000
BTCUSDT,1.5681,1652814300000
BTCUSDT,1.5595,1652814000000
BTCUSDT,1.5733,1652813700000
BTCUSDT,1.5753,1652813400000
BTCUSDT,1.5589,1652813100000
BTCUSDT,1.5374,1652812800000
BTCUSDT,1.5056,1652812500000
BTCUSDT,1.5056,1652812200000
BTCUSDT,1.4814,1652811900000
BTCUSDT,1.4178,1652811600000
BTCUSDT,1.3964,1652811300000
BTCUSDT,1.3946,1652811000000
BTCUSDT,1.3652,1652810700000
BTCUSDT,1.3618,1652810400000
BTCUSDT,1.3714,1652810100000
BTCUSDT,1.3764,1652809800000
BTCUSDT,1.3827,1652809500000
BTCUSDT,1.3946,1652809200000
BTCUSDT,1.3901,1652808900000
BTCUSDT,1.4033,1652808600000
BTCUSDT,1.4120,1652808300000
BTCUSDT,1.4166,1652808000000
BTCUSDT,1.4237,1652807700000
BTCUSDT,1.4102,1652807400000
BTCUSDT,1.3998,1652807100000
BTCUSDT,1.4085,1652806800000
BTCUSDT,1.4085,1652806500000
BTCUSDT,1.4033,1652806200000
BTCUSDT,1.3987,1652805900000
BTCUSDT,1.4021,1652805600000
BTCUSDT,1.3998,1652805300000
BTCUSDT,1.3872,1652805000000
BTCUSDT,1.3815,1652804700000
BTCUSDT,1.4195,1652804400000
BTCUSDT,1.4172,1652804100000
BTCUSDT,1.4213,1652803800000
BTCUSDT,1.4237,1652803500000
BTCUSDT,1.4219,1652803200000
BTCUSDT,1.4242,1652802900000
BTCUSDT,1.4254,1652802600000
BTCUSDT,1.4085,1652802300000
BTCUSDT,1.4120,1652802000000
BTCUSDT,1.4062,1652801700000
BTCUSDT,1.3725,1652801400000
BTCUSDT,1.3697,1652801100000
BTCUSDT,1.3764,1652800800000
BTCUSDT,1.3975,1652800500000
BTCUSDT,1.3912,1652800200000
BTCUSDT,1.3697,1652799900000
BTCUSDT,1.3742,1652799600000
BTCUSDT,1.3680,1652799300000
BTCUSDT,1.3436,1652799000000
BTCUSDT,1.2899,1652798700000
BTCUSDT,1.3026,1652798400000
BTCUSDT,1.3148,1652798100000
BTCUSDT,1.3229,1652797800000
BTCUSDT,1.3310,1652797500000
BTCUSDT,1.3250,1652797200000
BTCUSDT,1.3068,1652796900000
BTCUSDT,1.2925,1652796600000
BTCUSDT,1.2931,1652796300000
BTCUSDT,1.2910,1652796000000
BTCUSDT,1.2878,1652795700000
BTCUSDT,1.2878,1652795400000
BTCUSDT,1.3068,1652795100000
BTCUSDT,1.3015,1652794800000
BTCUSDT,1.2899,1652794500000
BTCUSDT,1.2883,1652794200000
BTCUSDT,1.2800,1652793900000
BTCUSDT,1.2852,1652793600000
BTCUSDT,1.2847,1652793300000
BTCUSDT,1.2952,1652793000000
BTCUSDT,1.3036,1652792700000
BTCUSDT,1.3154,1652792400000
BTCUSDT,1.3207,1652792100000
BTCUSDT,1.3294,1652791800000
BTCUSDT,1.3354,1652791500000
BTCUSDT,1.3321,1652791200000
BTCUSDT,1.3170,1652790900000
BTCUSDT,1.3180,1652790600000
BTCUSDT,1.3299,1652790300000
BTCUSDT,1.3036,1652790000000
BTCUSDT,1.2831,1652789700000
BTCUSDT,1.2753,1652789400000
BTCUSDT,1.2630,1652789100000
BTCUSDT,1.2614,1652788800000
BTCUSDT,1.2543,1652788500000
BTCUSDT,1.2584,1652788200000
BTCUSDT,1.2584,1652787900000
BTCUSDT,1.2589,1652787600000
BTCUSDT,1.2738,1652787300000
BTCUSDT,1.2821,1652787000000
BTCUSDT,1.2836,1652786700000
BTCUSDT,1.2920,1652786400000
BTCUSDT,1.3068,1652786100000
BTCUSDT,1.2999,1652785800000
BTCUSDT,1.2936,1652785500000
BTCUSDT,1.2989,1652785200000
BTCUSDT,1.3100,1652784900000
BTCUSDT,1.3079,1652784600000
BTCUSDT,1.3100,1652784300000
BTCUSDT,1.3245,1652784000000
BTCUSDT,1.3430,1652783700000
BTCUSDT,1.3463,1652783400000
BTCUSDT,1.3408,1652783100000
BTCUSDT,1.3419,1652782800000
BTCUSDT,1.3546,1652782500000
BTCUSDT,1.3646,1652782200000
BTCUSDT,1.3793,1652781900000
BTCUSDT,1.3861,1652781600000
BTCUSDT,1.3815,1652781300000
BTCUSDT,1.3912,1652781000000
BTCUSDT,1.3975,1652780700000
BTCUSDT,1.4027,1652780400000
BTCUSDT,1.4096,1652780100000
BTCUSDT,1.4125,1652779800000
BTCUSDT,1.4125,1652779500000
BTCUSDT,1.4096,1652779200000
BTCUSDT,1.4096,1652778900000
BTCUSDT,1.4108,1652778600000
BTCUSDT,1.4108,1652778300000
BTCUSDT,1.4010,1652778000000
BTCUSDT,1.4102,1652777700000
BTCUSDT,1.4166,1652777400000
BTCUSDT,1.4313,1652777100000
BTCUSDT,1.4149,1652776800000
BTCUSDT,1.4137,1652776500000
BTCUSDT,1.3641,1652776200000
BTCUSDT,1.3815,1652775900000
BTCUSDT,1.3821,1652775600000
BTCUSDT,1.3872,1652775300000
BTCUSDT,1.3958,1652775000000
BTCUSDT,1.4027,1652774700000
BTCUSDT,1.4085,1652774400000
BTCUSDT,1.4237,1652774100000
BTCUSDT,1.4284,1652773800000
BTCUSDT,1.4343,1652773500000
BTCUSDT,1.4426,1652773200000
BTCUSDT,1.4432,1652772900000
BTCUSDT,1.4384,1652772600000
BTCUSDT,1.4468,1652772300000
BTCUSDT,1.4438,1652772000000
BTCUSDT,1.4510,1652771700000
BTCUSDT,1.4570,1652771400000
BTCUSDT,1.4783,1652771100000
BTCUSDT,1.4649,1652770800000
BTCUSDT,1.4697,1652770500000
BTCUSDT,1.4752,1652770200000
